id;userId;userName;text;retweetCount;creationDate;favoriteCount;textHash
786060074393427968;837578882;"TheFlaviviruses";"Flavivirus news: As babies stricken by Zika turn 1, health problems mount - Fox News: Fox News... https://t.co/o475zUIwQM #pathogenposse";0;2016-10-12 06:25:00.0;0;-548191520
784233676250886144;837578882;"TheFlaviviruses";"#Zika News: Zika virus threatens https://t.co/3nv7CmcdKK #PathogenPosse";0;2016-10-07 05:27:33.0;0;-1955700519
784408186539216896;837578882;"TheFlaviviruses";"Flavivirus news: West Nile virus found at Dover Air Force Base prompts quick response - The Ne... https://t.co/JBBdwIq50O #pathogenposse";0;2016-10-07 17:00:59.0;1;2119988197
785976417561436161;837578882;"TheFlaviviruses";"Flavivirus news: Dengue fever outbreak enters most intense phase - The News International: The... https://t.co/TKiC6dKOAF #pathogenposse";0;2016-10-12 00:52:35.0;0;1854296891
784319214995722243;90061805;"AdamNeira";"@TheFlaviviruses FACT: The Mexican MOH is seriously under-reporting cases of Zika+ virus infection, Z-Microcephaly… https://t.co/bB4vEyDk4r";0;2016-10-07 11:07:27.0;0;-32893772
785446350590660609;837578882;"TheFlaviviruses";"#Zika News: WHO sees further rise of Zika cases in Asia-Pacific region https://t.co/o8vgL15sic #PathogenPosse";0;2016-10-10 13:46:17.0;0;-1008753380
785673452506062849;837578882;"TheFlaviviruses";"Flavivirus news: DSHS investigating possible West Nile Virus death in Bastrop - ... https://t.co/fPHGDCkzNg #pathogenposse";0;2016-10-11 04:48:42.0;0;864111431
784948203766501377;837578882;"TheFlaviviruses";"Flavivirus news: UP govt cancels leaves of doctors, municipal employees amid growing dengue th... https://t.co/uvsyMQ5zD8 #pathogenposse";0;2016-10-09 04:46:50.0;0;1004530711
784457133714579456;837578882;"TheFlaviviruses";"Flavivirus news: Jones County Resident Has Contracted Zika Virus - Big Country Homepage: Big C... https://t.co/gpbIiJG432 #pathogenposse";0;2016-10-07 20:15:29.0;0;-798861656
785449679882510337;90061805;"AdamNeira";"@TheFlaviviruses Live Map showing current Zika+ virus cases on the island state. 401 lab confirmed cases so far...

https://t.co/fC3piR86XA";0;2016-10-10 13:59:31.0;0;318827467
784879889996394496;837578882;"TheFlaviviruses";"Flavivirus news: 56 more down with dengue - Chandigarh Tribune: Chandigarh Tribune56 more down... https://t.co/vcGApRdeD9 #pathogenposse";0;2016-10-09 00:15:22.0;0;1695996377
785574943077523456;837578882;"TheFlaviviruses";"Flavivirus news: Health Issues After Hurricane Matthew Could Include Increased Zika - ABC News... https://t.co/lnbVkhEonw #pathogenposse";0;2016-10-10 22:17:16.0;0;-1500495808
785808937685704704;837578882;"TheFlaviviruses";"Flavivirus news: The Next Zika - Scientific American: Scientific AmericanThe Next ZikaScientif... https://t.co/b0GQFrloxr #pathogenposse";0;2016-10-11 13:47:05.0;0;-1540945166
786276530385104897;837578882;"TheFlaviviruses";"Flavivirus news: Pregnant El Paso woman tests positive for Zika - El Paso Proud (press release... https://t.co/LlhbeEP5LW #pathogenposse";0;2016-10-12 20:45:07.0;1;767363947
784792121668698113;90061805;"AdamNeira";"@TheFlaviviruses Not sure why you are posting this under the Zika hashtag.

The US threat warning is about terrorism not a virus.";0;2016-10-08 18:26:37.0;0;890650317
784841829522870273;837578882;"TheFlaviviruses";"Flavivirus news: Hurricane Matthew could help Zika fight - CNN: CNNHurricane Matthew could hel... https://t.co/bPW6jt5djX #pathogenposse";0;2016-10-08 21:44:08.0;0;1925371165
786241513973964800;837578882;"TheFlaviviruses";"#Zika News: El Paso Dept of Pubic Health: Third Travel-Associated Case of Zika Virus Confirmed https://t.co/6jV82OqMYi #PathogenPosse";1;2016-10-12 18:25:59.0;1;591660454
785617328272609281;837578882;"TheFlaviviruses";"Flavivirus news: Five More Homegrown Zika Cases in Florida - Newsmax: NewsmaxFive More Homegro... https://t.co/bNyCatJrNg #pathogenposse";0;2016-10-11 01:05:41.0;0;-1747517387
785477904838774785;837578882;"TheFlaviviruses";"Flavivirus news: WHO sees further rise of Zika cases in Asia-Pacific region - Washington Post:... https://t.co/g8g4bFuZzX #pathogenposse";0;2016-10-10 15:51:40.0;0;977732772
785726738378559488;837578882;"TheFlaviviruses";"Flavivirus news: DEET Repellents Safe in Pregnancy to Prevent Zika, Researchers Say - Arizona ... https://t.co/Wq05xamsTe #pathogenposse";1;2016-10-11 08:20:27.0;1;-1020244780
785905779924537344;837578882;"TheFlaviviruses";"Flavivirus news: Dengue outbreak declared in Cebu province - GMA News: GMA NewsDengue outbreak... https://t.co/RtR7l28jGr #pathogenposse";0;2016-10-11 20:11:54.0;1;-1075212532
785794217926811648;837578882;"TheFlaviviruses";"#Zika News: Zika alert: WHO says virus poised to spread in Asia; Singapore remains vulnerable https://t.co/rjCZh2Cl9X #PathogenPosse";0;2016-10-11 12:48:35.0;0;-1065353318
785579542907719688;837578882;"TheFlaviviruses";"#Zika News: Eighth, ninth Zika cases reported in Denton County https://t.co/hXtfJCwzrp #PathogenPosse";0;2016-10-10 22:35:33.0;0;1394218226
786087526930976768;837578882;"TheFlaviviruses";"#Zika News: Zika Virus News 2016: WHO Warns Virus 'Highly Likely' to Roam Asia https://t.co/M7vr1y3eXi #PathogenPosse";0;2016-10-12 08:14:05.0;0;-350013234
785765528904175617;837578882;"TheFlaviviruses";"#Zika News: Zika virus cases to rise across Asia, says WHO https://t.co/SWp5Hb87V1 #PathogenPosse";0;2016-10-11 10:54:35.0;0;-806567395
785449623372632064;90061805;"AdamNeira";"@TheFlaviviruses Super clean, western, high GDP SINGAPORE registers 401 locally transmitted cases. 16 pregnant wome… https://t.co/QGU1QICSCM";0;2016-10-10 13:59:17.0;0;1944720158
785450101359665152;90061805;"AdamNeira";"@TheFlaviviruses On Oct. 30th 2015 I first warned publically of the dangers to the world of the Zika+ virus outbreak in Brazil !";0;2016-10-10 14:01:11.0;0;2018494391
785942613585072128;837578882;"TheFlaviviruses";"Flavivirus news: Probe of dengue vaccine purchase set - https://t.co/vfMGtjsZRt: Inquirer.netPr... https://t.co/Jut2H3J8o0 #pathogenposse";0;2016-10-11 22:38:15.0;0;-1722632531
785711404158365696;837578882;"TheFlaviviruses";"#Zika News: Zika virus likely to spread across Asia: WHO https://t.co/So9MWc788v #PathogenPosse";0;2016-10-11 07:19:31.0;0;-1701070492
